MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6702021722,38,28,34,29,39,38,42,31,54,40,34
KR_6777115031,41,26,32,34,37,42,23,40,34,45,36
KR_6669816725,32,29,47,22,37,35,30,17,33,38,29
KR_6683652783,33,34,33,25,39,23,31,35,42,38,20
KR_6697978961,25,42,40,27,29,40,28,55,50,39,44
KR_6694181163,44,40,39,40,14,34,38,51,20,46,42
KR_6788246444,29,33,15,27,32,50,32,36,41,30,29
KR_6785463473,40,32,48,37,43,31,41,45,45,35,29
KR_6790643223,39,20,21,46,37,37,34,16,30,48,38
KR_6794500799,43,32,30,41,43,42,39,44,25,57,52
KR_6797761349,29,49,31,32,44,26,56,46,24,41,26
KR_6687438415,34,36,24,48,28,43,41,28,45,22,43
KR_6750215782,30,37,24,44,35,31,35,44,21,29,38
KR_6651994926,35,40,31,32,43,34,28,32,23,32,36
KR_6627846482,19,27,28,48,27,35,19,34,32,29,51
KR_6722887867,38,37,26,36,34,31,30,37,44,34,45
KR_6793220138,28,30,35,45,27,45,33,36,44,28,43
