MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6741274807,42,29,41,34,40,45,37,33,50,37,44
KR_6784910826,32,38,41,44,48,38,51,32,46,52,43
KR_6794371490,30,51,44,33,23,41,29,32,25,32,53
KR_6752165987,57,24,24,31,40,28,33,33,37,43,32
KR_6791712603,46,24,25,33,28,33,45,40,32,36,31
KR_6792737767,41,34,28,32,38,33,38,43,38,26,36
KR_6792685834,36,45,20,30,50,44,38,31,52,57,39
KR_6794483862,24,46,21,31,36,27,42,29,57,48,32
KR_6792700742,31,29,37,26,25,29,40,47,35,38,33
KR_6769548692,33,41,42,36,33,44,36,39,45,46,31
KR_6789245181,34,20,45,27,34,36,50,36,37,36,40
KR_6790245556,40,34,35,27,26,35,45,30,49,42,39
KR_6794346577,37,34,33,40,39,27,42,49,47,35,32
KR_6742112494,32,42,21,22,32,25,42,38,51,31,51
KR_6792866632,37,37,31,35,33,45,43,45,56,34,56
KR_6763057711,43,27,42,34,37,49,27,25,61,36,24
KR_6758999088,44,26,35,37,30,33,31,39,27,37,39
KR_6735903017,45,35,27,38,49,38,42,27,50,40,38
KR_6724511329,41,41,21,32,33,35,54,21,53,49,30
KR_6742379602,35,37,48,31,36,40,41,27,57,38,38
KR_6721355410,41,35,48,42,38,41,33,51,40,37,35
KR_6785093631,42,39,32,38,45,35,47,55,45,33,37
KR_6748269021,50,44,44,57,26,44,32,67,43,35,56
KR_6779098998,84,57,40,63,59,36,54,58,75,78,49
KR_6778278716,41,29,33,30,16,66,32,43,44,35,25
KR_6748620523,45,39,52,36,32,45,40,25,51,36,51
KR_6727546373,36,39,31,32,26,34,29,49,42,39,41
KR_6775074771,46,34,28,36,37,40,35,38,31,40,39
KR_6792829352,28,34,42,31,39,36,30,33,53,34,52
KR_6756034675,49,26,46,19,43,36,29,40,38,36,28
KR_6749474635,47,28,37,60,33,34,36,33,53,32,29
KR_6700534508,30,42,23,26,35,32,35,26,38,25,41
KR_6793270620,46,21,25,37,50,35,38,34,30,39,44
KR_6751199254,36,17,64,43,50,63,47,52,100,68,48
KR_6731593126,35,46,31,26,56,22,39,51,55,56,43
KR_6765474595,42,26,44,27,32,39,40,51,54,30,34
KR_6772800818,32,42,40,57,42,48,36,38,41,48,54
KR_6793714815,35,42,26,32,39,31,48,30,37,36,47
KR_6774526018,32,20,38,21,38,37,38,39,32,33,35
KR_6771038272,44,36,27,37,33,44,42,30,38,25,54
KR_6794513935,40,35,23,28,37,23,36,30,31,35,46
KR_6770499750,49,34,36,35,27,34,47,42,36,30,44
KR_6775446062,38,35,58,42,45,38,51,42,28,51,45
KR_6788720688,37,30,35,44,36,21,31,76,22,24,12
KR_6745990036,38,37,31,43,23,57,34,36,45,38,43
KR_6787712060,53,33,36,33,40,30,26,30,24,43,33
KR_6794649252,35,34,21,28,24,35,35,43,32,40,38
KR_6723576839,30,34,35,42,31,50,48,41,43,40,31
KR_6748102438,36,36,32,33,30,29,49,40,42,39,35
KR_6719760944,43,28,71,34,38,39,44,42,48,44,35
KR_6734898552,33,41,21,39,35,23,33,47,33,30,36
KR_6790995812,24,47,18,25,44,39,35,55,38,35,36
KR_6721213167,60,49,38,32,37,37,45,30,52,54,47
KR_6771991907,40,39,40,37,30,29,35,51,30,60,21
KR_6749192196,50,23,38,29,44,22,45,32,51,47,40
KR_6741872175,36,35,22,31,35,23,41,38,33,28,33
KR_6771842098,36,29,28,20,46,43,29,41,43,35,36
KR_6743373747,44,36,44,49,27,39,46,52,32,38,50
KR_6763325725,43,33,38,23,36,26,46,37,37,38,40
KR_6784574339,44,36,26,27,33,33,34,41,44,53,17
KR_6787365333,30,38,30,28,44,18,46,39,44,38,36
KR_6787576565,33,32,23,46,36,33,33,31,35,44,29
KR_6791028172,33,21,28,23,49,23,65,18,30,39,35
KR_6780705767,42,31,30,34,25,52,51,34,44,29,42
KR_6787815036,46,57,52,35,69,41,50,43,62,62,48
KR_6784591501,43,25,34,46,24,24,42,42,55,33,43
KR_6758389733,34,36,32,37,23,39,29,48,23,21,44
KR_6788688812,46,45,43,34,40,33,50,42,40,25,37
KR_6759203897,36,26,45,34,32,22,33,32,31,46,39
KR_6720074578,52,54,33,45,29,45,35,44,46,53,34
KR_6783085280,45,18,34,33,31,58,31,38,44,44,48
KR_6794734631,37,35,42,31,20,43,39,33,44,50,35
KR_6788220230,39,28,28,27,30,30,43,40,42,31,55
KR_6792797907,27,29,37,40,24,30,26,47,42,50,35
KR_6758845020,34,32,47,36,50,27,40,47,37,42,36
KR_6759034734,44,25,42,25,42,31,32,39,45,41,33
KR_6776029757,32,39,44,40,29,37,28,27,40,35,49
KR_6725098117,30,27,33,36,42,19,58,37,26,47,39
KR_6699151592,39,42,25,33,40,34,35,41,30,51,47
KR_6781517804,37,33,20,35,21,31,50,31,30,49,29
KR_6760185604,37,32,24,44,44,21,48,43,34,36,37
KR_6791880256,35,39,17,46,22,42,28,31,40,34,57
KR_6791883333,26,46,30,40,28,43,29,56,40,28,31
KR_6793263897,34,37,27,28,25,47,29,29,36,47,39
KR_6735809719,48,34,31,40,34,41,28,36,42,56,34
KR_6768756261,35,28,36,27,29,34,46,58,30,35,49
KR_6780201497,44,45,29,33,45,39,59,28,47,45,43
KR_6750834814,32,31,25,27,35,35,30,47,33,47,30
KR_6742883023,28,35,47,31,47,42,26,57,36,34,39
KR_6779239297,31,28,34,25,43,40,37,40,31,53,27
KR_6771359869,37,31,47,39,35,44,42,44,43,38,45
KR_6793719846,38,31,42,46,22,36,40,40,57,41,43
KR_6791416090,49,38,39,38,35,41,47,31,42,50,38
KR_6754219884,32,59,66,61,72,72,52,57,72,53,58
KR_6788849185,43,29,34,24,34,33,35,37,34,42,37
KR_6792825056,55,13,41,39,29,34,25,42,38,37,44
KR_6793526669,45,39,42,31,37,44,23,51,28,40,39
KR_6778067917,36,22,28,34,35,24,44,40,20,36,43
KR_6753884266,35,21,34,35,32,34,33,44,32,48,45
KR_6786625894,38,36,55,36,46,46,30,42,26,43,34
KR_6761846451,34,40,32,32,44,26,31,27,47,47,34
KR_6794437534,45,35,24,35,29,51,33,33,56,29,35
KR_6754048904,35,24,23,40,33,32,23,47,42,37,26
KR_6790725389,47,31,21,39,40,48,34,39,32,49,40
KR_6792820907,38,39,32,29,37,35,37,39,32,53,31
KR_6789745956,31,43,28,40,23,28,37,39,25,46,34
