MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6758368745,22,29,36,22,31,25,18,39,26,42,36
KR_6645579213,42,32,27,32,42,23,40,35,24,33,29
KR_6783283329,36,16,28,23,31,36,29,45,36,30,29
KR_6650825488,31,35,26,34,19,50,39,24,54,37,18
KR_6621725295,37,41,31,45,35,39,34,35,48,60,33
KR_6469588536,21,31,37,19,25,29,40,26,26,32,32
KR_6723880545,44,26,14,46,25,33,32,26,42,24,36
KR_6784091012,44,35,34,41,34,47,49,36,39,51,41
KR_6622624157,26,31,36,25,26,30,30,35,39,40,37
KR_6772139016,39,33,36,26,25,42,44,17,40,46,27
KR_6612761813,38,26,26,40,36,43,30,38,44,28,17
KR_6720853183,25,43,43,37,53,46,32,45,33,41,25
KR_6769353371,21,27,38,25,38,18,33,37,34,37,40
KR_6704116104,34,28,18,39,28,32,27,28,30,23,16
KR_6734045373,38,25,23,35,29,49,25,47,32,53,37
KR_6753619893,35,20,35,20,30,32,41,82,25,39,33
KR_6783455042,31,15,21,34,26,35,49,20,51,27,28
KR_6617945648,57,23,65,82,27,30,55,46,47,47,55
KR_6763960093,39,35,32,29,38,28,46,31,40,48,26
KR_6274376813,32,20,45,25,21,31,45,44,20,37,47
KR_6758762777,39,21,32,25,49,25,38,23,34,34,28
KR_6633773093,36,24,29,47,38,49,52,54,55,28,47
KR_6789369388,28,24,39,21,38,24,34,28,40,50,27
KR_6790195214,31,28,36,35,19,31,33,33,22,23,28
KR_6742232085,26,27,29,33,29,25,20,47,43,37,27
KR_6735605214,30,30,19,35,36,29,25,30,34,36,22
KR_6657898822,61,47,64,62,44,49,74,63,39,73,44
KR_6677569925,33,26,32,40,42,44,48,37,33,44,44
KR_6575814666,53,33,48,46,47,40,49,49,48,41,53
KR_6576240316,69,58,73,45,43,35,49,78,78,49,78
KR_6788990230,31,32,33,36,31,32,46,33,32,31,39
KR_6609816206,42,28,35,31,38,40,22,34,45,28,20
