MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6790155152,47,38,37,40,29,28,39,44,37,54,36
KR_6737267740,32,29,32,37,55,44,41,54,48,47,45
KR_6785658035,31,30,31,25,35,34,30,33,28,47,43
KR_6761516654,42,47,43,32,43,43,28,41,43,46,41
KR_6786098427,45,32,20,28,39,34,33,40,30,49,44
KR_6787968148,49,45,53,57,49,44,46,34,53,40,45
KR_6789301628,23,33,42,28,40,26,24,37,41,52,45
KR_6789234006,45,52,36,49,27,60,34,54,55,32,41
KR_6782526589,44,51,41,35,32,32,41,50,51,52,27
KR_6790100067,26,23,31,39,27,35,38,25,28,19,37
KR_6788319578,42,27,36,48,45,39,45,41,42,40,31
KR_6782414449,97,45,27,45,61,79,32,52,65,84,61
KR_6785948609,21,42,34,22,21,53,41,27,50,49,43
KR_6789025594,41,35,38,24,38,48,40,32,32,51,32
KR_6788390651,38,38,35,24,25,43,41,26,36,44,19
KR_6789588100,29,22,32,45,43,35,45,40,48,41,30
KR_6783163725,44,39,28,33,40,45,42,42,41,33,56
KR_6786100421,34,23,38,31,40,29,43,39,38,40,22
KR_6778108913,30,16,57,38,31,34,21,40,51,38,31
KR_6783186889,46,43,30,40,49,34,48,35,49,36,36
KR_6762072720,38,23,46,34,42,34,43,37,41,45,27
KR_6777994213,46,46,25,23,50,31,38,26,32,57,34
KR_6745979695,30,32,37,35,41,31,39,43,22,26,39
KR_6785971500,47,34,39,28,44,39,45,36,27,49,47
KR_6778378571,44,35,42,38,35,51,54,20,66,39,60
KR_6776365947,37,39,40,41,22,20,47,21,39,46,25
KR_6744391924,45,33,47,38,24,41,46,57,49,31,46
KR_6791086750,34,36,24,46,32,26,46,32,53,32,51
KR_6790599808,38,26,44,25,27,40,32,35,26,33,39
KR_6789742935,35,40,30,31,35,47,31,49,24,40,34
KR_6758482145,30,18,31,33,25,32,28,44,32,30,40
KR_6790109119,21,46,41,22,49,33,56,42,34,52,32
KR_6785697446,38,33,35,26,52,27,53,50,37,38,54
KR_6773853727,34,31,33,28,53,19,45,37,33,40,32
KR_6786640948,31,49,19,44,31,24,36,45,36,49,49
KR_6783127296,44,30,36,41,35,40,56,29,35,39,60
KR_6785144167,29,36,35,39,27,31,46,37,44,32,30
KR_6785359671,26,24,35,26,30,61,32,37,66,49,39
KR_6785940038,24,33,43,37,23,49,40,38,39,38,76
KR_6772113038,38,27,26,33,24,33,37,54,49,37,34
KR_6774493715,51,27,27,40,52,34,32,46,50,28,36
KR_6778470992,40,51,44,42,36,37,45,36,40,42,32
KR_6788735966,33,30,43,38,40,27,40,41,48,42,24
KR_6791349567,38,24,39,42,29,34,50,39,43,39,29
KR_6790091989,43,32,29,33,39,38,54,35,58,38,25
KR_6781121531,30,34,29,30,38,34,37,34,41,31,48
KR_6790694485,44,38,27,46,13,70,46,30,46,38,46
KR_6776034105,24,29,29,32,30,44,35,29,55,41,43
KR_6786505810,32,42,34,21,35,26,56,32,44,41,39
KR_6781358937,20,38,36,29,38,31,42,34,50,40,36
KR_6791531500,37,35,33,29,35,29,52,33,40,42,30
KR_6767310024,47,36,41,49,29,42,42,46,21,41,28
KR_6788923111,27,59,21,34,49,36,45,22,41,26,51
KR_6790547172,37,37,28,46,19,32,29,39,61,37,22
KR_6766210179,35,23,35,32,37,18,49,47,30,34,38
KR_6756761686,30,24,44,27,36,37,45,32,50,41,32
KR_6775861410,43,24,22,33,30,48,22,35,43,28,34
KR_6789381275,40,30,28,42,37,26,37,38,62,43,48
KR_6764448352,32,40,32,28,31,31,37,38,27,28,51
KR_6768347599,33,32,35,37,33,33,43,48,38,40,29
KR_6790170878,33,34,29,36,39,42,37,57,28,38,49
KR_6790733267,42,36,36,38,51,25,55,46,59,39,39
KR_6791129743,41,23,41,32,26,29,40,27,46,51,36
KR_6787182117,35,44,40,33,27,40,44,38,44,29,39
KR_6771628316,42,39,40,49,36,41,50,41,51,58,37
KR_6788533990,43,25,31,24,34,31,29,37,37,49,39
KR_6783896236,41,31,33,42,39,29,32,33,49,43,31
KR_6790164523,42,36,35,28,24,40,37,41,33,51,45
KR_6774823871,34,34,55,33,44,30,47,62,53,50,35
KR_6790403407,59,24,32,37,45,34,67,32,46,51,42
KR_6789198229,35,35,34,34,36,20,61,44,37,31,29
KR_6785498020,53,32,35,21,36,28,50,30,31,61,25
KR_6789904479,52,27,26,31,43,37,38,37,55,50,36
KR_6791347596,30,29,36,27,44,26,26,35,36,44,44
KR_6790026462,45,26,38,40,49,43,47,55,44,43,45
KR_6782191233,31,30,35,34,35,44,17,56,32,30,39
KR_6779914798,32,43,28,20,40,41,42,26,45,32,43
KR_6770088070,44,36,49,41,35,36,37,33,40,44,40
KR_6758494262,36,27,48,23,28,44,45,45,28,33,37
KR_6779735061,32,39,25,31,28,19,37,41,29,45,29
KR_6756715614,59,33,48,27,33,63,39,44,38,42,50
KR_6790336062,39,31,43,29,27,31,49,32,54,36,42
KR_6776329267,33,50,28,22,37,37,36,32,59,42,41
KR_6786431690,38,39,39,35,25,42,51,47,34,40,49
KR_6788612126,42,37,26,30,33,55,26,25,26,56,31
KR_6778166134,35,36,37,23,30,30,32,37,48,39,38
KR_6768555556,41,37,41,35,39,41,38,42,46,56,44
KR_6789104944,28,47,62,26,29,29,33,29,53,51,31
KR_6783303515,38,30,40,43,33,35,41,45,32,44,49
KR_6786715793,49,32,35,42,26,33,41,31,39,49,41
KR_6785958345,42,42,37,41,39,34,60,52,33,46,35
KR_6786447898,31,42,24,36,40,40,60,55,46,19,48
KR_6784222827,39,47,26,30,25,36,35,28,27,42,49
KR_6786371042,38,37,33,27,48,28,49,42,39,43,54
KR_6780272636,39,38,25,51,18,48,40,37,40,33,45
KR_6774358671,36,37,38,35,35,45,30,57,23,37,41
KR_6772447519,43,25,31,26,30,33,35,41,31,36,53
KR_6775710544,44,47,25,43,46,42,36,48,48,38,56
KR_6784395787,33,49,28,29,37,33,32,34,44,38,31
KR_6772556858,41,39,32,51,38,23,56,31,43,45,35
KR_6789843600,45,27,30,31,47,39,35,31,63,39,49
KR_6791100926,25,32,30,43,39,34,31,35,60,34,51
