MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6767866351,34,37,23,30,44,31,55,31,39,37,39
KR_6677342361,29,42,36,20,63,34,35,40,35,39,55
KR_6790322897,33,38,38,36,24,33,26,34,35,35,24
KR_6792029244,28,35,36,63,29,28,52,37,37,47,27
KR_6710004557,27,75,41,48,50,82,49,86,38,37,79
KR_6784352792,42,43,45,20,22,32,46,37,22,48,35
KR_6779204323,51,52,50,38,60,41,52,39,48,54,35
KR_6792634927,43,39,35,46,33,32,43,32,28,37,43
KR_6669239097,49,41,31,40,38,45,29,33,40,30,52
KR_6793709642,36,21,31,30,29,36,50,27,33,39,34
KR_6771471287,34,37,17,38,24,42,38,28,46,31,40
KR_6792714227,40,32,33,37,31,38,55,29,46,39,34
KR_6690565948,27,32,34,37,31,34,53,41,39,45,40
KR_6793814109,30,25,52,22,47,41,46,41,26,48,28
KR_6633700134,24,44,36,39,21,42,41,25,44,29,41
KR_6756216715,33,25,35,23,32,29,34,39,40,26,24
KR_6788964426,28,33,37,31,47,28,49,48,34,40,42
KR_6764547375,36,26,51,24,35,21,30,42,48,28,50
KR_6634162515,35,55,29,43,30,27,20,48,26,45,32
KR_6784332087,36,22,28,28,36,27,36,23,36,31,43
KR_6791047661,18,47,31,28,34,33,40,27,44,28,41
KR_6778021765,31,30,28,36,37,31,44,27,42,35,38
KR_6790126956,29,47,35,19,40,42,23,37,45,34,32
KR_6761834713,24,23,26,31,39,30,45,34,50,41,27
KR_6736797185,38,22,57,22,24,57,29,26,49,38,48
KR_6789078716,25,32,31,18,34,43,30,35,34,30,17
KR_6767518322,31,33,40,45,36,36,58,34,44,39,46
KR_6786406534,41,33,44,18,41,48,25,44,50,31,49
KR_6779230783,26,27,50,29,33,30,17,40,15,39,33
KR_6739113010,28,38,41,29,23,38,37,34,46,25,31
KR_6758529059,41,39,47,35,37,34,45,47,52,48,38
KR_6793650067,44,40,35,51,36,25,57,39,48,53,35
KR_6785905538,42,33,27,38,22,28,45,36,36,40,36
KR_6755788304,34,24,24,34,34,34,40,54,44,40,55
