MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6778699095,38,38,41,35,42,43,52,41,43,46,34
KR_6783719791,39,22,48,47,32,29,47,50,38,31,48
KR_6708423214,32,24,40,36,34,26,32,52,33,43,32
KR_6780267079,32,37,42,32,41,38,50,39,49,42,28
KR_6718721080,38,26,29,37,33,26,33,37,29,25,53
KR_6780325493,44,26,40,39,38,33,49,40,40,37,40
KR_6728453784,31,29,34,26,43,58,37,56,38,36,48
KR_6659910695,39,29,37,30,36,33,39,45,19,46,31
KR_6792601293,35,29,31,35,27,34,32,40,30,41,19
KR_6792240139,69,58,60,79,42,41,55,35,66,83,41
KR_6533365570,67,37,57,56,40,56,23,50,53,50,57
KR_6713287560,76,62,38,35,43,31,54,54,32,54,33
KR_6671875424,28,39,29,30,21,28,33,22,33,39,28
KR_6792018827,36,30,32,34,35,50,45,33,27,34,25
KR_6723870845,32,34,14,44,51,27,30,40,39,36,28
KR_6793078479,17,34,52,20,29,43,23,42,33,35,36
KR_6751178649,45,31,48,34,28,28,28,58,32,30,39
KR_6568214502,46,26,27,22,33,32,33,35,48,29,24
KR_6781547526,43,28,32,26,27,37,37,22,30,29,27
KR_6749496523,41,14,39,23,28,25,22,26,29,36,45
KR_6739209063,21,24,35,38,36,40,28,35,17,58,35
KR_6773134325,27,38,30,27,28,31,18,38,29,24,28
KR_6652672387,43,36,38,43,22,54,32,43,31,34,33
KR_6724896482,51,56,48,50,66,28,39,21,30,60,42
KR_6779059460,35,25,25,28,46,29,43,39,42,32,40
KR_6676566275,35,33,16,36,34,34,49,23,29,37,32
KR_6793115404,39,42,37,28,50,37,40,34,60,31,26
KR_6663679778,33,20,54,28,27,48,54,27,58,64,32
KR_6793267344,42,27,36,47,18,30,37,29,32,36,35
KR_6676576858,23,29,33,33,51,18,40,23,36,35,31
KR_6742297065,37,28,29,39,22,42,26,36,37,31,26
KR_6781104610,51,41,35,27,41,33,38,38,19,42,42
KR_6771889692,31,44,27,42,28,21,27,18,35,39,36
KR_6727418819,28,29,27,27,39,20,40,34,38,28,29
KR_6717219174,45,37,43,34,29,38,40,44,39,37,53
KR_6758020325,41,24,36,27,29,38,45,31,40,27,35
KR_6671389694,41,42,37,29,42,45,59,37,49,37,44
KR_6642164299,22,29,32,22,29,37,23,19,20,28,37
KR_6654905036,27,36,36,47,29,30,35,48,23,42,30
KR_6784143825,26,17,26,37,35,24,27,28,41,28,28
KR_6787122402,34,73,28,53,52,50,52,29,44,47,36
KR_6705316115,41,29,29,32,13,47,46,24,26,58,37
KR_6623636381,22,28,39,22,39,40,29,40,37,49,34
KR_6725657498,52,44,41,26,37,36,28,39,22,43,42
KR_6791160766,28,35,47,25,35,32,40,40,39,41,20
KR_6780763408,38,19,30,22,36,31,32,36,33,27,28
KR_6742733633,56,35,38,46,36,51,29,43,79,71,56
KR_6786111602,25,40,31,24,30,34,43,19,25,42,29
KR_5890043032,34,46,39,25,37,43,48,42,40,43,38
KR_6750952404,40,33,51,52,59,21,62,50,46,68,70
KR_6771302704,36,33,31,45,61,29,42,40,48,36,32
KR_6713099971,32,38,23,35,31,37,33,36,35,34,30
KR_6713253051,32,30,26,33,28,25,35,32,28,31,35
KR_6792075245,39,19,35,29,40,37,34,47,22,20,25
KR_6718386132,31,38,29,16,28,31,46,34,23,32,19
KR_6685628593,45,26,33,21,35,30,47,49,26,27,30
KR_6771885227,35,32,32,23,45,15,31,29,38,39,29
KR_6761259395,69,86,30,85,32,47,55,55,78,30,50
KR_6743984225,41,31,39,31,42,37,26,41,44,37,33
KR_6728596609,28,40,29,36,55,44,38,48,48,49,44
KR_6734214680,26,40,34,39,31,36,36,31,42,37,35
KR_6624568856,38,28,28,34,33,28,23,38,34,23,18
KR_6704654436,36,30,33,53,30,29,33,43,48,24,20
KR_6738886123,35,37,45,46,20,36,35,62,42,50,59
KR_6790631824,41,39,61,24,27,37,48,40,35,41,30
KR_6774583028,39,39,25,24,43,22,29,42,36,38,30
KR_6776345574,30,29,30,49,17,41,38,30,34,26,38
KR_6647828839,35,30,27,35,21,20,52,28,27,29,51
KR_6780029677,36,21,39,29,52,29,31,39,39,30,35
KR_6785215619,120,64,76,55,116,113,69,94,49,56,57
KR_6634373184,36,34,22,50,32,43,37,53,35,32,54
KR_6793959547,41,35,23,50,46,36,34,45,23,49,32
KR_6781027737,42,27,30,29,49,28,44,24,33,39,40
KR_6752780936,29,29,27,37,22,28,27,33,20,38,17
KR_6654588048,26,33,20,36,27,34,29,43,33,43,32
KR_6792968651,40,32,25,38,28,38,34,27,44,39,38
KR_6771341248,36,44,21,40,34,41,32,50,29,41,32
KR_6738899096,38,36,47,18,50,22,44,31,30,50,16
KR_6773570626,34,40,48,36,36,48,37,44,42,31,38
KR_6722529696,89,79,47,47,34,32,59,64,42,108,43
KR_6708372663,29,24,33,32,31,16,50,35,16,68,16
KR_6712241266,27,41,31,29,27,21,41,42,39,32,28
KR_6599470063,43,30,34,27,35,30,35,33,62,46,21
KR_6785579045,28,36,36,47,29,28,28,23,43,42,24
KR_6791702889,40,40,24,20,40,27,22,31,48,24,38
KR_6498694054,26,29,36,20,41,45,34,50,30,39,52
KR_6668867199,29,38,45,34,32,23,26,24,45,19,47
KR_6756959371,32,32,28,17,53,29,35,31,32,21,51
KR_6788781455,33,18,23,31,28,29,30,42,36,25,30
KR_6662153287,30,40,23,19,44,31,32,26,32,35,25
KR_6788194088,48,32,31,45,52,32,33,51,33,58,34
KR_5831809148,36,20,42,54,72,40,17,26,21,74,39
KR_6760496406,39,23,29,46,22,30,37,32,20,42,42
KR_6702809595,28,26,38,39,29,44,24,33,34,37,40
KR_6741319677,36,26,27,26,31,29,34,37,36,33,28
KR_6788958056,38,35,31,58,45,53,34,46,53,35,36
KR_6787962409,44,44,56,41,42,25,59,33,40,35,40
KR_6666083808,29,27,26,29,24,23,44,29,27,33,42
KR_6747383672,27,40,29,28,44,18,48,38,33,23,33
KR_6787172371,30,33,27,21,26,43,28,33,34,18,23
KR_6764135521,52,54,76,68,43,35,51,40,59,65,48
KR_6766618059,23,24,48,42,21,46,40,33,34,35,38
KR_6650277799,30,30,29,39,29,20,39,33,35,27,27
KR_6789365104,35,36,27,25,50,32,33,22,33,25,31
KR_6727077339,27,37,38,24,36,23,31,43,22,35,18
KR_6732189629,43,24,40,33,41,35,40,42,43,34,39
KR_6791991629,37,25,42,47,24,31,29,26,27,32,24
KR_6666001410,69,84,76,76,104,63,70,49,58,42,31
KR_6716573629,30,36,24,49,21,20,28,31,35,45,29
KR_6786055155,26,25,37,24,34,35,29,39,34,30,28
KR_6656109493,38,17,30,23,52,35,31,23,45,37,31
KR_6791841658,37,44,34,22,34,25,37,50,42,27,35
KR_6753369141,26,35,24,33,34,33,41,30,35,36,40
KR_6788095814,30,22,21,33,33,36,17,50,30,34,46
KR_6766204730,40,38,25,51,33,50,38,24,46,54,38
KR_6775342004,25,28,34,31,34,29,33,33,44,30,30
KR_6644122322,43,31,32,42,41,60,52,33,41,48,52
KR_6774614054,38,39,42,34,23,46,29,41,41,39,24
KR_6792125603,31,26,26,32,30,24,37,25,42,42,43
KR_6662956809,42,27,35,27,35,42,32,34,54,36,37
KR_6652390085,34,28,30,27,46,21,43,26,39,22,39
KR_6632089119,50,33,44,49,35,38,40,33,63,49,24
KR_6759821086,37,29,25,41,32,32,27,41,37,36,35
KR_6786998673,30,31,29,21,40,38,36,41,43,29,27
KR_6762095884,26,43,24,27,19,45,25,31,33,52,31
KR_6600302240,41,17,28,30,20,42,34,40,36,36,37
KR_6639265729,30,22,31,15,27,32,53,39,19,30,29
KR_6783941164,39,30,27,45,34,22,38,39,22,31,34
KR_6673830096,33,27,40,23,30,46,62,48,45,53,53
KR_6762135409,31,19,35,34,36,34,42,32,47,25,28
KR_6738865716,29,34,16,48,29,30,51,37,32,37,25
KR_6627339821,88,44,63,46,36,39,37,55,38,58,54
KR_6778503394,23,25,32,34,37,36,28,37,43,36,27
KR_6782520062,18,27,40,28,24,25,31,22,32,22,26
KR_6791224252,29,38,40,32,47,42,31,32,53,38,27
KR_6686782637,35,22,29,28,38,30,33,51,25,58,20
KR_6790460586,23,37,28,17,38,32,30,28,60,20,39
KR_6772599333,37,32,30,34,25,33,30,52,64,30,35
KR_6742987844,34,26,23,36,25,31,25,24,37,36,21
KR_6773231095,45,26,29,39,33,30,36,37,31,30,34
KR_6782306982,25,25,41,35,25,32,46,38,33,39,29
KR_6732961301,41,36,31,31,22,36,28,30,24,33,41
KR_6791040984,35,23,28,38,35,35,43,43,27,31,35
KR_6606199681,31,33,39,26,37,40,27,45,48,25,35
KR_6788502549,52,36,40,21,15,66,28,44,35,44,47
KR_6664889667,30,20,25,31,33,29,22,48,24,32,22
KR_6655975480,53,33,54,37,40,44,39,42,29,57,46
KR_6639134194,29,23,27,31,21,18,34,23,34,33,35
KR_6732759792,29,21,34,31,35,30,33,43,44,23,42
KR_6771857085,36,32,32,37,33,32,40,21,53,22,32
KR_6792230335,32,34,37,24,27,51,25,25,43,29,44
KR_6772180268,44,31,31,30,29,34,29,39,39,43,34
KR_6647339500,40,35,36,28,30,31,41,22,28,24,27
KR_6697779157,42,42,40,42,35,41,37,26,31,58,41
KR_6732449341,31,28,37,32,29,31,38,28,33,32,28
KR_6705955672,33,18,36,41,41,22,41,35,31,22,17
KR_6769682529,31,52,30,29,36,37,31,43,18,32,41
KR_6792911436,29,24,57,15,51,32,38,17,38,34,28
KR_6691912510,68,90,62,33,54,77,42,46,37,45,43
KR_6765787452,44,24,34,24,44,26,36,49,42,20,42
KR_6793357119,42,32,29,26,34,30,25,31,40,27,27
KR_6705920139,34,29,37,35,32,36,29,24,37,56,24
KR_6755990162,37,31,30,28,41,27,30,55,33,16,35
KR_6786186045,44,30,46,37,41,33,51,31,38,52,48
KR_6757297620,36,43,48,55,31,57,36,30,43,68,46
KR_6610732308,21,43,33,26,32,37,42,48,30,39,49
KR_6708111276,51,49,45,48,47,53,54,68,61,55,56
KR_6788913724,36,37,33,26,46,36,29,17,30,33,28
KR_6793203929,34,32,22,31,22,24,28,37,22,44,29
KR_6782601622,24,25,37,31,38,18,30,42,37,33,34
KR_6789578568,30,30,33,28,32,19,42,30,29,39,34
KR_6675486952,39,16,51,22,41,36,42,28,44,47,36
KR_6763826751,35,29,32,47,19,37,44,40,41,36,35
KR_6720480617,66,51,41,42,46,88,72,54,76,49,51
KR_6614201396,48,31,26,30,32,46,18,45,29,36,24
KR_6789355754,28,33,42,31,37,36,37,36,48,35,35
KR_6790618370,32,22,41,28,33,25,33,41,21,56,41
KR_6774008798,32,42,34,18,44,37,30,42,38,33,37
KR_6630509264,37,38,41,18,39,22,33,40,41,27,33
KR_6711866751,44,24,36,33,35,33,36,36,44,36,25
KR_6776444200,38,14,35,44,25,38,32,32,48,29,29
KR_6599818188,50,39,41,47,40,33,67,46,49,43,48
KR_6794045231,42,34,26,41,28,30,31,64,37,27,40
KR_6670952998,30,27,35,36,31,17,27,32,23,28,25
KR_6779644873,38,25,30,27,25,55,30,29,33,51,39
KR_6745337691,38,41,28,30,31,33,44,30,42,38,37
KR_6780135594,32,27,22,34,42,35,41,19,31,38,36
KR_6781765049,36,20,28,31,30,37,23,32,39,24,35
KR_6683083387,88,24,84,27,43,61,76,64,42,77,36
KR_6793045559,32,29,33,40,25,42,29,41,41,35,53
KR_6758529946,52,41,36,37,42,40,29,42,47,46,37
KR_6790379035,49,34,47,87,91,33,87,101,51,85,96
KR_6654339766,31,26,35,26,47,41,25,43,44,30,34
KR_6792763009,39,38,15,49,37,36,29,41,37,21,34
KR_6792658333,33,32,20,26,31,36,32,20,37,40,22
KR_6784516778,43,34,42,35,40,33,48,39,38,37,32
KR_6712956412,34,38,33,37,36,47,49,46,38,31,53
KR_6732644629,28,27,33,60,36,26,45,27,27,67,40
KR_6277098598,38,30,34,39,52,40,47,37,38,45,39
KR_6783475108,40,17,45,37,33,34,27,38,45,53,55
KR_6743079582,38,29,48,15,57,36,40,26,35,35,42
KR_6746767890,42,27,34,44,37,51,41,40,48,35,53
KR_6735477747,36,20,29,42,38,47,33,31,33,36,42
KR_6792254511,33,15,43,27,33,17,35,32,42,25,28
KR_6678387092,37,29,27,34,32,43,41,36,37,36,46
KR_6703098293,35,35,26,30,50,34,32,32,19,29,32
KR_6746729368,44,38,41,43,60,56,49,55,47,48,43
KR_6792474370,30,26,51,44,46,48,39,44,41,40,50
KR_6765811613,35,34,22,36,25,34,36,9,43,37,29
KR_6649750811,40,20,51,27,32,33,39,36,33,42,30
KR_6765747285,29,27,27,29,28,24,43,30,33,44,31
KR_6769871948,34,35,28,26,52,41,25,36,46,31,30
KR_6684554308,56,43,35,51,62,65,66,27,67,77,26
KR_6653903814,37,32,35,32,26,31,50,28,56,45,39
KR_6753202795,24,20,32,37,37,28,40,25,37,30,22
KR_6642290968,38,27,36,42,25,25,47,29,42,44,33
KR_6656099704,32,34,41,30,24,31,34,36,27,27,55
KR_6614842981,39,26,31,36,17,40,30,47,17,49,35
KR_5830080700,30,30,34,38,54,37,30,32,26,58,29
KR_6713394698,37,22,44,29,37,31,41,45,18,26,38
KR_6713006014,27,31,45,34,23,28,36,26,27,33,20
KR_6728680628,31,28,37,18,40,36,33,44,30,34,41
KR_6778080148,31,38,25,35,34,25,40,41,42,49,42
KR_6718171944,32,34,37,21,32,26,43,40,28,52,25
KR_6788285289,36,28,23,21,26,24,32,32,52,35,43
KR_6703561933,33,28,39,40,31,36,30,38,47,35,35
KR_6788971929,41,40,24,33,44,22,47,34,36,26,48
KR_6781277756,42,29,38,56,26,37,25,33,29,29,52
KR_6727518347,44,30,28,36,23,34,28,17,44,35,27
KR_6785296508,49,25,40,36,36,39,33,50,35,39,47
KR_6790131173,38,17,50,24,35,32,38,39,28,38,42
KR_6740362830,28,26,20,47,24,29,23,38,38,45,26
KR_6707189787,24,17,26,24,47,21,29,34,32,35,37
KR_6788169050,24,22,45,28,29,29,42,33,35,30,38
KR_6761131730,23,47,25,21,27,40,37,24,41,29,40
KR_6743498912,29,30,28,33,29,48,37,46,37,23,45
KR_6586526980,42,27,26,25,43,32,20,40,33,43,33
KR_6734950875,40,32,31,34,27,20,61,26,38,51,24
KR_6690667910,26,28,18,26,34,33,29,19,31,37,23
KR_6792296683,28,29,47,40,38,39,36,26,44,45,45
KR_6665472508,28,24,26,28,20,27,33,30,32,36,32
KR_6782047513,59,46,37,41,40,25,34,36,32,61,31
KR_6792710595,25,24,33,40,28,36,36,27,29,43,20
KR_6788176233,35,32,33,23,25,26,41,27,33,33,30
KR_6644766413,30,29,25,28,41,25,36,21,31,43,35
KR_6612916101,28,27,33,42,24,27,46,31,38,34,31
KR_6770619738,51,30,36,36,35,33,48,42,55,16,23
KR_6736511525,33,26,37,22,32,53,33,36,47,41,32
KR_6786261784,45,35,28,32,44,31,30,55,33,37,26
KR_6629677528,38,32,28,34,30,34,40,47,29,25,33
KR_6753560225,34,24,30,20,38,26,35,25,27,52,29
KR_6785670412,26,30,32,27,34,26,37,17,35,30,30
KR_6784195877,32,38,29,51,36,26,45,35,36,46,25
KR_6781834584,23,26,26,23,44,30,33,19,39,31,49
KR_6619345070,44,29,24,31,23,25,41,39,31,32,36
KR_6574908874,27,38,20,23,43,33,36,23,36,27,23
KR_6739281651,40,30,33,24,33,35,26,40,28,40,38
KR_6782813656,46,30,28,33,24,37,32,39,28,38,25
KR_6747095041,32,23,20,28,28,26,22,38,29,47,33
KR_6790473794,44,69,75,95,82,46,84,94,79,57,54
KR_6789833565,29,31,22,27,29,20,35,41,42,29,29
KR_6690184775,29,41,25,32,16,36,40,41,29,30,32
KR_6785554137,52,25,34,33,38,54,45,44,45,52,36
KR_6656152107,38,39,25,29,28,41,31,37,33,43,20
KR_6716590751,34,36,35,33,35,20,44,45,37,38,29
KR_6762648841,28,30,41,47,33,31,39,31,55,38,23
KR_6780760395,39,38,30,31,44,32,36,46,48,32,41
KR_6601234545,32,36,27,36,45,21,56,28,35,36,40
KR_6778273113,32,31,31,39,22,20,32,31,62,35,21
KR_6791954932,33,20,35,27,27,26,28,33,26,37,48
KR_6661171560,34,21,32,26,46,19,35,28,52,28,47
KR_6687323364,41,33,37,39,34,28,42,50,37,51,28
KR_6728061178,39,19,31,33,40,19,31,27,33,49,35
KR_6644558834,28,27,28,26,20,24,32,37,42,39,43
KR_6770599098,36,40,34,31,30,33,42,20,26,22,39
KR_6749395988,33,42,23,36,35,41,36,21,33,30,36
KR_6759858020,42,25,38,45,24,36,40,36,39,47,22
KR_6784021487,23,32,35,28,33,29,36,32,26,26,43
KR_6604141767,37,47,42,35,38,29,38,28,36,49,53
KR_6766502277,35,52,38,52,42,54,34,40,41,32,37
KR_6781334785,24,43,34,30,37,42,34,41,28,55,32
KR_6706964793,39,23,32,42,23,24,27,39,28,39,29
KR_6699331111,44,37,43,44,37,46,31,51,50,40,49
KR_6653833956,44,27,33,45,26,20,44,25,35,55,35
KR_6684610116,39,43,34,27,37,35,52,30,66,26,50
KR_6716762316,27,39,28,33,29,42,36,34,41,37,32
KR_6792760772,24,38,19,34,37,37,33,31,26,55,39
KR_6792746863,49,32,26,31,36,29,39,30,31,30,27
KR_6603746359,30,29,40,23,25,31,42,42,40,39,32
KR_6786884821,46,28,33,26,28,19,63,19,47,39,22
KR_6656125995,34,37,31,47,51,36,26,33,52,35,38
KR_6746832696,47,66,33,30,39,48,22,65,50,38,36
KR_6785109735,33,26,35,40,22,33,25,32,29,37,34
KR_6789755129,24,45,25,37,37,29,32,20,39,28,43
KR_6777093242,31,29,30,32,24,21,35,44,37,33,36
KR_6646413725,35,35,30,27,23,32,24,38,50,32,26
KR_6783297981,39,33,33,27,44,31,33,35,37,45,23
KR_6675826403,21,28,39,30,35,44,32,30,62,35,42
KR_6762073536,40,24,36,40,26,20,29,36,39,25,34
KR_6690174389,31,24,34,39,23,30,37,38,37,47,30
KR_6777911295,29,27,32,51,32,37,38,43,30,47,34
KR_6792220344,47,24,28,40,40,40,34,30,41,64,38
KR_6755401797,27,36,32,31,34,24,27,40,36,23,43
KR_6771955332,30,30,59,48,37,38,43,26,60,69,57
KR_6688891053,40,41,43,36,53,20,47,36,48,53,27
KR_6713877437,40,42,25,30,36,24,38,40,47,36,35
KR_6782351027,38,39,43,23,34,25,31,38,49,35,33
KR_6789437933,36,19,101,37,44,55,24,92,45,42,61
KR_6721221896,29,25,32,35,34,29,37,31,28,43,39
KR_6771650449,30,31,41,38,27,38,34,30,28,32,22
KR_6788736863,32,45,27,44,30,27,34,29,27,30,19
KR_6614440268,29,25,29,37,26,46,26,29,45,36,33
KR_6781291414,27,50,25,20,29,29,52,28,25,54,25
KR_6713741052,27,29,26,26,28,36,22,39,36,27,19
KR_6674699725,33,14,37,30,20,39,35,28,42,41,22
KR_6623036884,29,39,34,12,36,56,40,35,38,35,33
KR_6755400120,42,40,23,33,41,25,31,34,25,35,27
KR_6738847944,31,32,39,41,30,44,27,56,44,34,27
KR_6785002594,41,31,14,33,29,27,33,41,27,30,34
KR_6734365730,75,56,40,40,47,37,70,85,64,85,83
KR_6784997094,26,22,42,33,34,40,22,39,38,31,34
KR_6616774703,32,35,36,29,43,26,52,42,21,47,35
KR_6780610017,30,25,29,38,31,13,43,44,32,23,42
KR_6737143920,44,33,44,39,32,43,39,32,49,34,42
KR_6741736532,23,26,35,26,36,26,46,33,31,43,19
KR_6769077154,39,34,30,33,30,34,41,27,53,28,19
KR_6726888733,36,22,28,33,27,39,37,27,45,30,27
KR_6787510628,40,17,26,19,37,38,28,28,54,25,26
KR_6676600597,35,36,54,26,47,37,40,39,42,28,58
KR_6772222891,26,39,39,32,27,31,33,49,32,38,27
KR_6792866628,27,29,38,47,27,41,31,39,47,29,38
KR_6785381982,31,37,26,46,29,35,37,45,34,36,29
KR_6762837429,29,31,31,23,29,34,23,45,48,51,19
KR_6743151530,36,30,45,22,40,25,49,27,44,36,33
KR_6738579735,43,33,34,47,41,27,40,53,32,30,61
KR_6792587470,36,30,54,24,29,38,36,36,38,30,35
KR_6784815709,32,30,36,41,28,37,29,51,26,44,35
KR_6746809033,35,28,19,43,19,19,30,25,34,38,30
KR_6791503710,27,27,30,33,47,45,39,50,56,48,52
KR_6781651660,45,23,34,24,35,44,31,26,28,35,15
KR_6779269864,27,36,34,46,32,31,29,28,38,41,30
KR_6614366879,27,34,20,41,34,33,32,34,39,25,32
KR_6783353225,40,26,35,35,34,34,28,24,41,25,32
KR_6790021577,26,36,35,31,28,44,34,28,32,34,32
KR_6625388193,42,32,35,22,30,43,34,41,41,21,38
KR_6790736493,24,30,30,24,37,25,35,32,28,28,33
KR_6623112463,33,33,37,43,33,39,33,48,38,41,19
KR_6792579657,47,35,31,40,38,35,38,27,33,39,31
KR_6793776816,42,42,45,41,34,37,32,38,41,44,34
KR_6753884718,27,43,35,31,34,38,30,36,34,37,26
KR_6644294183,36,33,33,30,29,31,50,29,34,31,40
KR_6793060565,28,26,33,29,33,29,56,38,25,29,32
KR_6781694805,34,29,43,22,37,34,36,41,32,37,41
KR_6775727436,34,35,32,32,40,43,52,27,38,43,49
KR_6793713359,36,31,41,45,42,43,30,29,47,32,31
KR_6772822164,42,38,36,32,29,35,33,18,31,29,34
KR_6697085861,21,42,43,37,34,35,28,20,49,22,31
KR_6785894462,40,31,39,29,33,21,28,25,40,32,39
KR_6631665177,46,23,31,43,45,27,48,24,50,41,41
KR_6728674158,46,26,24,22,26,23,44,28,41,36,25
KR_6793581307,33,58,43,43,61,38,44,65,65,54,59
KR_6597893154,31,32,30,35,27,44,26,30,35,36,24
KR_6657397330,43,36,31,46,31,43,47,35,35,43,55
KR_6764409288,35,33,36,23,40,28,37,27,46,33,41
KR_6791596047,47,34,46,88,88,53,91,32,77,37,54
KR_6777756465,30,27,33,27,21,25,29,48,35,29,27
KR_6773851618,44,17,25,28,19,31,35,31,32,30,45
KR_6714801092,35,28,44,18,39,44,23,47,18,33,22
KR_6740111232,33,38,33,32,36,28,47,36,28,37,50
KR_6752441332,31,35,43,32,26,37,31,38,38,24,37
KR_6728741496,33,37,31,29,30,38,40,36,44,38,23
KR_6772902638,21,37,25,36,33,26,46,42,29,26,35
KR_6673961198,27,38,34,28,28,34,41,36,34,42,27
KR_6656084659,38,30,25,55,26,22,42,33,48,35,42
KR_6782147380,70,57,80,51,30,71,58,79,57,52,81
KR_6613723480,65,32,50,37,61,82,35,29,65,67,32
KR_6770397540,32,23,27,21,40,26,44,27,47,17,40
KR_6754430435,51,36,38,44,42,32,37,51,51,39,59
KR_6739217582,45,26,39,26,30,36,36,34,41,27,23
KR_6686670340,37,47,27,24,35,44,31,34,49,42,47
KR_6772299092,35,33,39,44,25,36,40,22,49,42,37
KR_6747547912,38,19,45,30,51,26,32,32,35,30,36
KR_6707095494,30,23,28,25,31,24,36,33,34,23,31
KR_6762712382,39,18,26,32,33,35,22,51,35,57,34
KR_6642090835,31,36,20,25,47,33,34,31,40,59,33
KR_6764099753,29,39,26,31,23,32,28,33,45,27,24
KR_6723868403,39,33,29,25,50,22,33,48,32,22,47
KR_6739565038,37,31,28,36,22,31,37,29,36,32,50
KR_6776414195,51,21,62,28,42,80,33,39,56,51,23
KR_6772256565,31,28,21,34,39,22,58,26,43,28,35
KR_6776002535,27,36,27,21,26,50,31,30,42,28,37
KR_6741834679,34,26,27,36,26,39,32,30,37,32,36
KR_6629598069,29,31,36,32,26,37,35,21,12,44,37
KR_6655932648,26,23,40,30,25,23,47,21,27,26,29
KR_6668785285,34,39,31,35,34,29,28,47,49,23,27
KR_6787803888,33,52,34,26,29,44,41,29,50,51,37
KR_6707796739,119,101,76,96,120,85,60,84,81,30,60
KR_6717470010,34,22,27,34,32,39,35,33,31,30,28
KR_6472183209,63,77,56,42,55,56,43,37,22,43,29
KR_6656761268,34,35,35,39,37,30,55,33,45,42,35
KR_6774686438,64,44,96,102,78,79,38,54,43,49,46
KR_6700023511,32,26,27,30,36,36,33,42,46,36,27
KR_6748649378,52,65,42,56,53,41,71,46,37,73,47
KR_6789278276,41,20,39,30,48,19,28,55,37,22,46
KR_6734765919,28,33,48,39,31,33,31,39,39,36,40
KR_6781033894,46,43,25,35,38,52,50,31,50,48,58
KR_6695873789,93,71,49,37,28,31,51,87,34,56,63
KR_6783785180,30,22,24,54,24,25,36,60,32,46,49
KR_6792535417,47,39,17,52,55,47,76,30,71,65,48
KR_6695588129,23,42,32,31,39,27,37,47,35,30,31
KR_6693211202,40,26,37,33,44,45,36,47,43,31,62
KR_6780243101,42,35,30,29,26,45,37,51,37,25,25
KR_6790621021,50,28,25,36,28,30,17,44,42,37,29
KR_6739694622,39,28,32,11,54,31,35,31,26,40,36
KR_6779640225,42,37,37,46,43,25,35,41,39,39,26
KR_6663716415,58,23,46,30,42,39,32,55,37,30,48
KR_6791744505,27,35,45,31,30,34,38,45,44,28,38
KR_6695375197,24,31,35,28,28,56,28,37,38,40,34
KR_6760911386,28,25,41,24,32,38,36,29,37,27,43
KR_6781512032,38,35,26,23,43,28,40,37,36,17,36
KR_6793722388,27,30,31,44,33,24,36,32,30,58,28
KR_6657013678,31,34,30,32,35,31,45,34,30,42,44
KR_6707175006,53,33,38,60,32,65,35,60,45,43,47
KR_6690343832,32,28,32,36,18,34,37,25,35,33,38
KR_6702270514,39,36,38,43,37,47,39,30,52,49,46
KR_6763187737,35,29,19,27,60,28,37,32,28,42,44
KR_6783383689,40,31,31,37,29,27,55,29,31,44,20
KR_6699609502,39,27,26,39,34,34,30,14,30,46,28
KR_6781556717,26,39,23,31,33,33,46,25,42,31,30
KR_6747056135,33,19,23,25,41,33,30,39,26,36,19
KR_6765578918,35,28,24,24,26,34,28,27,18,39,34
KR_6760904262,29,42,55,45,57,49,45,44,34,78,59
KR_6788319830,23,24,29,44,37,40,32,32,21,25,49
KR_6648721819,37,47,39,36,41,21,23,45,44,45,20
KR_6631445366,32,24,45,16,22,18,38,31,50,41,35
KR_6769765321,30,30,19,35,35,17,40,55,27,34,20
KR_6634316643,38,27,32,26,36,42,28,37,21,33,30
KR_6627885809,19,34,35,30,29,26,26,51,29,37,28
KR_6773645056,34,37,31,46,19,30,27,29,31,28,39
KR_6782433767,31,29,32,24,52,32,33,34,44,49,24
KR_6726827262,36,36,41,30,31,34,41,39,47,45,29
KR_6731414367,52,20,33,30,41,30,64,28,38,46,21
KR_6713820814,37,30,41,28,34,29,31,27,32,21,22
KR_6793508662,33,32,37,28,50,37,45,42,26,38,53
KR_6783282315,21,24,41,35,29,25,37,27,33,22,47
KR_6793297824,34,43,23,49,26,40,30,25,39,41,33
KR_6788803259,38,27,23,25,29,23,31,38,43,32,59
KR_6620223323,21,29,27,34,42,42,26,41,30,47,47
KR_6769609543,39,24,31,28,48,29,47,38,30,37,36
KR_6747179447,60,30,43,75,39,41,37,28,68,19,41
KR_6786534621,40,33,24,44,34,31,41,36,38,39,21
KR_6659415552,36,31,36,30,42,35,26,42,28,36,38
KR_6667190027,28,19,40,28,30,30,29,37,37,28,29
KR_6621457936,31,42,26,34,31,31,35,38,33,42,39
KR_6778750985,42,33,29,28,48,27,20,42,26,49,28
KR_6763434569,35,33,11,29,30,27,27,31,30,36,32
KR_6791076904,46,34,37,31,44,40,43,36,38,43,29
KR_6701224798,43,25,27,41,29,34,29,29,44,24,40
KR_6604155566,42,23,45,33,41,36,37,49,53,40,55
KR_6749365584,37,38,19,24,30,30,38,27,35,29,19
KR_5987072368,35,28,31,35,28,29,33,50,34,40,39
KR_6704780927,35,36,31,15,42,27,25,30,23,49,34
KR_6788334389,34,26,25,26,37,29,36,43,24,27,47
KR_6756991868,50,12,51,49,26,34,58,34,27,42,47
KR_6750127379,33,29,40,26,32,23,44,26,28,37,38
