matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6758258218,420,-1,55,14,-3,-5,0,5,1,2,1,0,4,4,1,4,3,0,0,0,-1,-13,8,3,7,10,4,0,2,-1,1,1,-1,3,1
KR_6762559765,420,2,-28,1,6,0,4,4,4,6,2,1,3,2,-1,2,3,2,3,1,0,12,1,5,3,8,1,0,0,1,1,1,1,1,1
KR_6763747088,420,9,114,63,10,-1,3,4,1,2,1,8,8,0,2,2,0,0,1,1,0,9,100,2,2,4,0,0,2,0,-1,1,1,0,1
KR_6629510708,420,2,-8,-4,7,2,4,2,1,3,2,0,3,3,4,7,3,0,1,1,0,7,9,8,2,10,-3,0,0,-1,-1,0,-1,6,1
KR_6721564629,420,6,80,17,15,1,4,3,1,3,2,9,9,0,4,5,1,0,0,0,0,5,23,3,7,10,0,0,3,1,1,1,1,3,1
KR_6724780916,420,0,9,11,-2,-5,0,5,0,1,1,-1,4,5,1,2,1,3,3,0,0,-3,3,0,5,5,-2,0,0,-1,-1,-1,-1,5,1
KR_6749339469,420,1,30,-6,5,3,5,2,5,6,1,-3,4,7,2,3,1,-2,1,3,0,5,5,1,5,6,1,0,1,1,1,1,-1,3,1
KR_6751790698,420,0,62,10,-2,0,1,1,1,4,3,-1,4,5,0,4,4,-2,0,2,0,5,88,2,2,4,-5,0,3,-1,1,1,-1,1,1
KR_6762633991,420,3,5,18,5,-2,3,5,3,7,4,2,4,2,3,7,4,-1,0,1,0,13,17,3,5,8,-2,0,-1,-1,-1,-1,-1,4,1
KR_6745069359,440,1,2,14,1,2,3,1,-1,2,3,1,2,1,-2,1,3,1,2,1,0,1,-31,1,6,7,0,0,0,1,-1,-1,1,2,1
KR_6760596014,420,4,10,-4,7,6,6,0,3,7,4,0,2,2,-1,1,2,-1,0,1,0,6,-39,6,1,7,13,0,1,-1,1,1,-1,5,1
KR_6749109717,420,2,-6,11,2,5,6,1,-3,2,5,3,4,1,-1,4,5,-2,0,2,0,-9,33,2,5,7,0,0,0,0,-1,1,1,0,1
KR_6768925929,420,0,-43,32,-1,-2,0,2,-1,2,3,5,6,1,-4,0,4,1,1,0,0,3,-14,-3,7,4,8,0,0,0,-1,0,-1,0,1
KR_6699675139,420,1,53,-8,3,1,1,0,-2,1,3,0,1,1,4,5,1,0,2,2,1,7,-31,-5,7,2,-1,0,0,1,1,0,1,5,1
KR_6761763566,420,2,65,12,6,0,2,2,4,5,1,-1,3,4,-1,3,4,4,5,1,0,9,16,5,3,8,2,0,2,-1,1,1,-1,4,1
KR_6768799701,440,3,9,4,7,0,3,3,5,6,1,0,1,1,2,5,3,0,0,0,0,16,4,4,4,8,2,0,0,1,-1,-1,1,2,1
KR_6760258580,420,8,67,-27,16,7,7,0,2,6,4,6,11,5,-1,1,2,2,2,0,0,11,5,-7,8,1,7,0,2,1,-1,1,1,3,1
KR_6759527589,420,3,49,36,-2,0,1,1,0,1,1,0,4,4,1,2,1,-3,1,4,0,-6,-76,-1,7,6,1,0,0,-1,1,0,-1,6,1
KR_6767007590,420,1,79,-22,6,-3,0,3,1,3,2,2,2,0,5,6,1,1,2,1,0,11,-2,1,5,6,1,0,1,0,1,1,1,0,1
KR_6754141239,420,0,-66,13,4,-3,2,5,2,3,1,3,3,0,1,2,1,1,1,0,3,8,1,-1,9,8,-2,0,1,-1,1,1,1,2,1
KR_6678232409,420,3,33,16,8,-1,2,3,3,3,0,2,3,1,2,3,1,2,2,0,0,11,19,-2,7,5,5,0,2,1,1,1,1,1,1
KR_6767980247,420,1,28,-4,5,5,5,0,-1,0,1,-3,1,4,2,3,1,2,3,1,0,4,-5,6,0,6,-2,0,0,1,-1,-1,1,4,1
KR_6685697997,440,-1,-18,8,-3,-3,0,3,-5,0,5,1,3,2,0,3,3,4,6,2,0,-2,31,0,8,8,-6,0,0,1,-1,0,-1,1,1
KR_6766644111,420,-4,-45,1,-8,-4,1,5,-1,2,3,-2,1,3,-1,2,3,0,1,1,0,-4,4,1,5,6,-9,0,-1,1,-1,-1,1,6,1
KR_6751548202,420,-4,-11,-11,-1,0,2,2,-3,4,7,2,5,3,0,2,2,0,0,0,0,8,-18,2,4,6,3,0,-1,1,-1,-1,1,4,1
KR_6760395901,420,-1,-13,-20,10,-3,1,4,6,7,1,3,7,4,4,5,1,0,1,1,1,16,6,5,2,7,-2,0,-1,-1,1,-1,1,3,1
KR_6757739248,420,3,18,-2,7,2,3,1,0,1,1,3,4,1,2,4,2,0,3,3,0,5,-44,-1,6,5,31,0,1,-1,1,1,1,2,1
KR_6768327227,420,2,50,-20,10,0,2,2,4,7,3,-3,2,5,7,7,0,2,2,0,0,5,9,4,2,6,-4,0,2,1,1,1,1,5,1
KR_6764209042,420,-1,-36,-9,2,2,3,1,-1,4,5,-1,0,1,3,3,0,-1,0,1,0,4,130,-4,7,3,0,0,1,-1,1,1,-1,4,1
KR_6770327035,440,0,65,-12,5,1,1,0,2,2,0,-2,2,4,5,7,2,-1,2,3,0,3,5,1,3,4,0,0,0,-1,1,1,-1,4,1
KR_6633909245,420,0,-49,1,3,3,4,1,6,6,0,-1,1,2,-3,0,3,-2,2,4,0,8,35,-1,7,6,-2,0,-1,-1,1,-1,-1,1,1
KR_6762737666,440,1,-26,33,3,-1,2,3,2,3,1,0,3,3,2,2,0,0,1,1,0,9,30,-2,4,2,-1,0,0,1,-1,-1,1,1,1
KR_6613770320,420,1,-2,20,0,0,1,1,1,4,3,-3,1,4,1,3,2,1,2,1,0,3,7,2,5,7,-5,0,0,0,1,0,1,0,1
KR_6760555277,420,0,5,28,-9,-2,3,5,1,7,6,-3,2,5,-6,0,6,1,1,0,1,-8,-1,-7,12,5,-2,0,-1,1,-1,-1,1,5,1
KR_6751613377,420,5,2,12,13,3,3,0,0,1,1,2,2,0,7,11,4,1,1,0,0,14,1,1,3,4,7,0,1,1,-1,-1,1,4,1
KR_6760003958,440,-1,1,-19,-3,-1,0,1,-1,1,2,-4,0,4,1,1,0,2,2,0,0,2,22,-1,3,2,-2,0,-1,1,-1,-1,-1,2,1
KR_6678314661,440,1,1,28,2,-1,7,8,2,3,1,2,2,0,1,1,0,-2,3,5,0,-2,-111,-3,6,3,0,0,1,1,-1,-1,-1,1,1
