matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6649180542,420,-4,-54,-4,-4,-1,4,3,8,0,8,-3,3,0,-8,8,0,0,0,0,0,-3,0,1,-7,6,-2,0,-1,-1,-1,-1,-1,2,-1
KR_6767024866,420,-3,20,8,-10,-2,4,2,-4,8,4,1,0,1,-5,6,1,0,0,0,0,-20,5,-3,-5,8,-3,0,0,1,-1,0,-1,3,-1
KR_6756865969,420,0,-57,17,-4,3,1,4,-1,4,3,-1,4,3,-4,6,2,-1,4,3,-1,-15,1,2,-7,5,-4,0,0,-1,1,-1,-1,4,-1
KR_6770836101,440,0,-11,17,2,-5,8,3,0,0,0,2,2,4,2,3,5,3,0,3,-1,6,-63,2,-7,5,-1,0,0,1,-1,-1,-1,2,-1
KR_6764280932,420,-2,57,-28,-1,2,0,2,1,0,1,2,0,2,-3,5,2,-3,4,1,0,-2,16,8,-10,2,2,0,1,-1,1,1,1,3,-1
KR_6769287220,420,-3,-43,5,-12,-1,2,1,-2,4,2,-9,11,2,-1,3,2,1,1,2,-1,-19,3,2,-8,6,-2,0,1,1,-1,1,-1,5,-1
KR_6755946790,420,-2,-86,28,-5,-2,4,2,1,4,5,-3,5,2,-2,5,3,1,2,3,-1,-3,8,-2,-5,7,4,0,0,-1,-1,0,-1,6,-1
KR_6747764952,420,3,-65,11,7,3,0,3,2,0,2,2,0,2,0,2,2,0,0,0,0,9,6,3,-8,5,-7,0,0,1,-1,0,-1,2,-1
KR_6770285235,420,-2,-77,27,-4,-4,6,2,7,0,7,-4,4,0,-4,5,1,1,2,3,0,-11,30,-5,-4,9,-1,0,-1,1,-1,-1,1,3,-1
KR_6760445327,440,-4,-9,22,-7,-1,4,3,-8,9,1,-1,4,3,2,3,5,1,1,2,0,-8,-171,-1,-2,3,1,0,-1,-1,-1,-1,1,5,-1
KR_6757686187,420,0,-7,20,-3,3,0,3,-3,5,2,1,3,4,-4,4,0,0,0,0,0,-9,-4,-8,-1,9,1,0,0,-1,0,-1,1,1,-1
KR_6759450009,420,-6,-112,-20,-17,-9,9,0,-1,5,4,2,3,5,-4,4,0,-5,6,1,-1,-17,12,-3,-4,7,0,0,-2,-1,-1,-1,-1,5,-1
