matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6749428288,420,0,15,-1,2,2,1,3,3,1,4,-9,10,1,5,0,5,1,1,2,0,1,-8,-5,-3,8,-2,0,0,-1,1,1,1,6,-1
KR_6735845976,420,-2,-58,-35,0,0,2,2,3,3,6,-5,7,2,1,2,3,1,1,2,0,10,113,3,-5,2,-1,0,0,1,1,0,1,4,-1
KR_6656931352,420,-2,-10,-5,-7,-1,1,0,0,2,2,-4,4,0,-1,1,0,-1,1,0,0,-9,4,-2,-2,4,-5,0,-1,0,-1,-1,-1,0,-1
KR_6648586950,420,0,31,-7,1,2,1,3,-1,2,1,-7,8,1,4,1,5,3,1,4,0,2,1,1,-2,1,2,0,-1,-1,-1,1,-1,1,-1
KR_6757586031,420,4,-59,8,9,2,1,3,-3,4,1,7,0,7,3,1,4,0,0,0,1,13,15,-1,-1,2,2,0,1,1,-1,1,1,5,-1
KR_6586733083,420,3,27,-21,-3,1,2,3,0,2,2,-1,3,2,-1,1,0,-2,3,1,0,-9,2,0,-3,3,-2,0,-1,-1,-1,-1,-1,2,-1
KR_6758210888,440,3,108,28,7,7,0,7,0,3,3,5,3,8,-3,9,6,-2,2,0,2,3,-146,0,-3,3,1,0,2,1,-1,1,1,5,-1
KR_6704240227,420,-2,-105,-14,-11,2,2,4,1,4,5,-6,8,2,-6,6,0,-2,2,0,-1,-10,-18,0,0,0,-1,0,-2,1,-1,-1,-1,5,-1
KR_6633587525,420,1,59,24,7,-1,4,3,2,1,3,5,1,6,-2,3,1,3,1,4,0,3,12,0,-2,2,-1,0,0,0,-1,-1,1,0,-1
KR_6751561330,420,-1,-82,-3,-14,-8,9,1,-3,5,2,-5,6,1,3,3,6,-1,2,1,-2,-7,-2,0,-1,1,-1,0,-2,0,1,-1,-1,0,-1
KR_6725013139,440,-7,-101,18,-21,-5,5,0,-1,2,1,-4,4,0,-5,7,2,-6,6,0,0,-18,-7,-3,-5,8,-5,0,-2,-1,-1,-1,-1,4,-1
KR_6683931922,420,0,-100,-23,-1,0,3,3,-4,5,1,-2,4,2,5,1,6,0,2,2,0,0,16,1,-2,1,1,0,-1,-1,-1,-1,-1,2,-1
KR_6713091499,420,-3,-46,-20,-9,0,1,1,1,2,3,-6,6,0,-2,3,1,-2,2,0,0,-9,4,5,-6,1,-4,0,0,-1,-1,-1,1,5,-1
KR_6683486327,420,-5,-114,13,-13,-5,5,0,-7,7,0,-1,3,2,-1,3,2,1,0,1,0,-14,4,1,-3,2,-2,0,-3,-1,1,-1,-1,2,-1
KR_6758020552,420,-3,-127,24,-10,-6,6,0,-1,4,3,1,1,2,-4,4,0,0,0,0,0,-5,-11,-4,-1,5,-3,0,-2,-1,-1,-1,-1,5,-1
KR_6693922311,420,-2,31,-41,-1,-2,2,0,0,2,2,1,1,2,-1,5,4,1,1,2,0,5,6,3,-7,4,1,0,0,-1,1,0,-1,4,-1
KR_6617495872,420,-3,7,-11,-1,-2,3,1,-2,4,2,-4,5,1,6,1,7,1,0,1,1,2,-4,-5,-3,8,3,0,1,-1,1,-1,1,6,-1
KR_6754445170,440,-2,9,-8,1,5,0,5,-7,8,1,3,1,4,-1,4,3,1,5,6,0,9,9,1,-6,5,-6,0,0,1,-1,-1,1,2,-1
KR_6760761972,420,0,-9,-32,-2,-1,4,3,0,3,3,2,1,3,0,5,5,-3,3,0,0,4,-28,1,-7,6,0,0,0,1,0,1,1,3,-1
KR_6643668216,420,0,-8,-3,4,2,0,2,5,3,8,-4,6,2,1,1,2,0,1,1,0,8,-6,-6,0,6,3,0,0,-1,1,0,-1,2,-1
KR_6614447035,420,2,-19,20,4,0,0,0,3,2,5,0,2,2,3,3,6,-2,3,1,0,0,-73,-6,0,6,5,0,1,-1,1,-1,-1,5,-1
KR_6725736959,420,0,-10,-20,5,-4,4,0,3,3,6,2,1,3,0,1,1,4,1,5,0,13,-9,-4,-4,8,6,0,0,-1,-1,-1,-1,2,-1
