matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6743410152,420,1,-36,4,2,1,0,1,2,2,4,1,0,1,0,2,2,-2,3,1,0,4,-1,-3,-1,4,-1,0,0,-1,1,0,-1,1,-1
KR_6742118719,420,-2,6,-16,-1,1,0,1,1,1,2,3,0,3,-5,5,0,-1,1,0,1,-2,4,1,-4,3,-3,0,0,0,0,0,1,0,-1
KR_6749410049,420,-2,5,-14,-6,1,0,1,-4,4,0,-2,3,1,1,0,1,-2,2,0,0,-10,-18,2,-6,4,2,0,0,0,-1,0,-1,0,-1
KR_6729802692,420,-2,6,-8,-2,1,0,1,-3,4,1,0,1,1,1,4,5,-1,1,0,-1,-2,3,0,-4,4,-5,0,0,-1,-1,0,-1,3,-1
KR_6753174030,440,0,-6,-16,-1,0,0,0,-1,3,2,1,0,1,-2,2,0,1,0,1,-1,-4,-6,-1,-1,2,0,0,0,0,-1,0,-1,0,-1
KR_6746981936,420,-3,-19,-13,-6,-2,2,0,0,1,1,0,3,3,-1,2,1,-3,4,1,0,-11,3,0,-4,4,0,0,0,-1,-1,0,-1,6,-1
KR_6749605340,420,0,31,7,-6,0,1,1,-4,6,2,-2,3,1,-1,5,4,1,0,1,0,-15,-1,-5,-2,7,3,0,0,0,-1,0,-1,0,-1
KR_6748996663,420,0,-35,4,-3,0,1,1,0,2,2,-2,2,0,-1,4,3,0,0,0,-1,-8,-1,-3,-2,5,0,0,0,-1,0,0,-1,1,-1
KR_6747527820,420,-2,-21,4,-4,0,1,1,-3,3,0,1,1,2,-3,3,0,1,0,1,0,-4,-3,0,-4,4,0,0,0,1,-1,0,1,1,-1
KR_6744895541,420,-1,2,11,-9,-1,1,0,-4,6,2,-1,1,0,-2,3,1,-1,1,0,0,-13,10,-2,-2,4,3,0,0,0,-1,0,-1,0,-1
KR_6747362702,420,-1,-24,5,3,1,1,2,2,0,2,0,1,1,1,1,2,-1,2,1,0,5,1,3,-6,3,-3,0,0,-1,0,0,1,5,-1
KR_6748455062,420,0,-18,0,2,-1,1,0,0,1,1,0,0,0,3,2,5,0,0,0,0,3,-10,-2,-2,4,-2,0,0,0,-1,0,1,0,-1
KR_6742422399,420,0,-17,-5,0,2,0,2,1,1,2,-1,3,2,-1,2,1,-1,2,1,0,2,-4,0,-5,5,-3,0,0,-1,0,0,1,4,-1
KR_6748359713,420,-2,-59,-4,-6,-2,3,1,-2,2,0,-2,2,0,1,1,2,-1,1,0,0,-7,-4,-1,-5,6,-6,0,0,0,0,0,1,0,-1
KR_6739214205,420,2,1,36,-1,2,0,2,-2,2,0,0,0,0,0,3,3,-1,1,0,0,-2,2,0,-5,5,3,0,0,1,1,0,-1,2,-1
KR_6742053656,420,0,-14,4,-2,0,1,1,-2,3,1,0,0,0,0,1,1,0,1,1,0,-1,1,0,-4,4,-3,0,0,-1,1,0,1,6,-1
